stats_id,month_date,region_id,obj_cnt,total_area,living_area,parking_cnt
4522,2025-07-01,81,22,341700,206300,212
4523,2025-07-01,23,701,7756900,5031500,9682
4524,2025-07-01,38,545,5540800,3337500,6509
4525,2025-07-01,57,166,2320700,1609600,1531
4526,2025-07-01,50,225,2049100,1335600,1224
4527,2025-07-01,80,12,35700,24600,0
4528,2025-07-01,74,108,996000,637900,81
4529,2025-07-01,48,271,2170800,1418700,690
4530,2025-07-01,85,38,396500,240000,219
4531,2025-07-01,5,1263,14164100,9371600,17210
4532,2025-07-01,32,260,2718800,1844200,242
4533,2025-07-01,36,299,2558700,1748000,1352
4534,2025-07-01,35,323,5724900,3618400,6388
4535,2025-07-01,14,261,5318600,3337600,4423
4536,2025-07-01,11,1302,16463500,10132100,34390
4537,2025-07-01,79,12,147600,100200,0
4538,2025-07-01,77,43,224700,163000,18
4539,2025-07-01,56,239,2223100,1453800,1481
4540,2025-07-01,7,1223,23479500,14702600,34704
4541,2025-07-01,53,166,1374700,947100,178
4542,2025-07-01,84,8,36100,23900,0
4543,2025-07-01,9,1153,18418200,11535600,24286
4544,2025-07-01,27,487,6552800,4335700,4204
4545,2025-07-01,55,134,1822700,1281300,212
4546,2025-07-01,59,137,1504100,1005000,704
4547,2025-07-01,2,1577,48563500,28118100,92183
4548,2025-07-01,25,764,4832200,3265800,3563
4549,2025-07-01,15,677,12054700,7291300,9168
4550,2025-07-01,75,164,1488600,1043400,142
4551,2025-07-01,52,137,2143800,1337200,2288
4552,2025-07-01,65,285,1756100,1143900,707
4553,2025-08-01,17,569,9269600,5924300,8060
4554,2025-08-01,32,261,2735400,1853300,242
4555,2025-08-01,12,708,9458300,6068200,14196
4556,2025-08-01,49,157,1383100,901300,941
4557,2025-08-01,40,314,2780800,1843400,1948
4558,2025-08-01,35,326,5778300,3657600,6388
4559,2025-08-01,1,2025,84700300,50219900,274578
4560,2025-08-01,41,464,4023100,2621600,664
4561,2025-08-01,82,9,116300,72800,0
4562,2025-08-01,38,550,5582600,3362000,6613
4563,2025-08-01,44,390,4565000,2841000,5759
4564,2025-08-01,42,397,2721200,1733400,785
4565,2025-08-01,55,134,1822700,1281300,212
4566,2025-08-01,2,1579,48643700,28165900,92383
4567,2025-08-01,56,240,2222300,1455800,1481
4568,2025-08-01,65,287,1778500,1158000,707
4569,2025-08-01,81,22,341700,206300,212
4570,2025-08-01,36,306,2614400,1777300,1386
4571,2025-08-01,64,212,1824700,1071100,1597
4572,2025-08-01,27,487,6552800,4335800,4204
4573,2025-08-01,84,9,36600,24400,0
4574,2025-08-01,16,978,8731300,5511300,8831
4575,2025-08-01,50,229,2085700,1361600,1224
4576,2025-08-01,52,138,2166800,1351600,2369
4577,2025-08-01,20,381,4819100,3136600,1778
4578,2025-08-01,88,6,77100,50600,0
4579,2025-08-01,33,455,5178200,3472600,4634
4580,2025-08-01,25,764,4843700,3270900,3615
4581,2025-08-01,74,108,995900,637900,81
4582,2025-08-01,54,204,1948700,1121300,855
4583,2025-08-01,87,15,403400,99200,190
4584,2025-08-01,10,585,11403700,7006800,15917
4585,2025-08-01,61,115,1931900,1185200,1814
4586,2025-08-01,47,172,1772700,1149800,2198
4587,2025-08-01,66,171,1363000,850900,2668
4588,2025-08-01,6,1206,18855800,12190000,8908
4589,2025-08-01,26,304,3295600,2189200,1805
4590,2025-08-01,85,43,461500,281000,219
4591,2025-08-01,28,455,5125600,3430900,2969
4592,2025-08-01,59,139,1545600,1032600,777
4593,2025-08-01,83,32,464500,300500,442
4594,2025-08-01,86,4,7700,6700,0
4595,2025-08-01,15,686,12222000,7397400,9726
4596,2025-08-01,79,12,147600,100200,0
4597,2025-08-01,76,35,219100,133100,112
4598,2025-08-01,22,401,3283000,2213900,2457
4599,2025-08-01,67,172,1589500,946200,690
4600,2025-08-01,57,166,2321500,1609600,1531
4601,2025-08-01,24,495,4183300,2816200,1235
4602,2025-08-01,14,264,5385500,3377900,4740
4603,2025-08-01,19,685,8665800,5466800,7863
4604,2025-08-01,80,12,35700,24600,0
4605,2025-08-01,29,671,10087000,5783900,24764
4606,2025-08-01,9,1154,18613700,11728600,24602
4607,2025-08-01,46,323,2260600,1647800,1029
4608,2025-08-01,31,469,3333800,2280000,360
4609,2025-08-01,75,164,1488600,1043500,142
4610,2025-08-01,77,43,224700,163000,18
4611,2025-08-01,48,274,2192700,1423800,690
4612,2025-08-01,30,629,4867100,3250100,2251
4613,2025-08-01,60,215,1189000,784700,1444
4614,2025-08-01,34,401,3619800,2264300,645
4615,2025-08-01,53,166,1374700,947100,178
4616,2025-08-01,70,146,1446000,886600,634
4617,2025-08-01,71,139,1134000,763000,23
4618,2025-08-01,23,704,7848100,5081200,9905
4619,2025-08-01,13,1097,16901800,10495500,33004
4620,2025-08-01,7,1232,23874100,14971600,36316
4621,2025-08-01,62,287,1129000,787000,270
4622,2025-08-01,18,758,9100800,6198800,3075
4623,2025-08-01,63,85,1187400,722200,123
4624,2025-08-01,4,2910,38421000,25394600,24136
4625,2025-08-01,8,2278,20791700,11990400,38331
4626,2025-08-01,73,13,218500,131400,412
4627,2025-08-01,5,1267,14278800,9435200,17445
4628,2025-08-01,39,295,4264700,2258900,4671
4629,2025-08-01,11,1307,16694700,10247900,35911
4630,2025-08-01,37,331,3010600,1994300,2413
4631,2025-08-01,78,211,475700,302100,0
4632,2025-08-01,68,150,1429300,782000,1888
4633,2025-08-01,72,115,1206700,791500,382
4634,2025-08-01,3,2926,54546400,34754500,54656
4635,2025-08-01,51,192,1775600,1259400,70
4636,2025-08-01,69,43,877500,562100,318
4637,2025-08-01,58,115,977900,663000,695
4638,2025-08-01,45,268,2697900,1868400,1456
4639,2025-08-01,21,357,5856700,3328200,3833
4640,2025-08-01,43,487,2530400,1692700,2281
4641,2025-09-01,8,2298,20878400,12029300,38601
4642,2025-09-01,73,13,218500,131400,412
4643,2025-09-01,63,85,1187400,722200,123
4644,2025-09-01,37,334,3021800,2001300,2413
4645,2025-09-01,11,1313,16830800,10327700,36376
4646,2025-09-01,29,672,9900100,5801900,25263
4647,2025-09-01,52,139,2194000,1368800,2463
4648,2025-09-01,2,1586,48833400,28272100,92654
4649,2025-09-01,80,12,35700,24600,0
4650,2025-09-01,51,195,1792900,1271700,70
4651,2025-09-01,75,165,1490800,1045300,142
4652,2025-09-01,34,405,3683700,2306300,645
4653,2025-09-01,79,12,147600,100200,0
4654,2025-09-01,84,8,36100,23900,0
4655,2025-09-01,21,361,5901900,3356600,3923
4656,2025-09-01,43,487,2530600,1692700,2281
4657,2025-09-01,32,262,2772300,1877000,242
4658,2025-09-01,23,717,8002300,5183600,9998
4659,2025-09-01,62,293,1158500,808700,270
4660,2025-09-01,67,172,1589500,946200,690
4661,2025-09-01,31,475,3419300,2334500,361
4662,2025-09-01,82,10,120000,74600,12
4663,2025-09-01,42,397,2721200,1733400,785
4664,2025-09-01,76,39,242000,147800,112
4665,2025-09-01,74,110,1010200,645100,81
4666,2025-09-01,81,22,341700,206300,212
4667,2025-09-01,20,382,4821200,3138200,1792
4668,2025-09-01,41,472,4063700,2650400,664
4669,2025-09-01,88,6,77100,50600,0
4670,2025-09-01,66,176,1466100,911300,2816
4671,2025-09-01,18,762,9187200,6246800,3242
4672,2025-09-01,54,207,1960900,1129600,855
4673,2025-09-01,69,46,925400,592900,318
4674,2025-09-01,64,212,1824700,1071100,1597
4675,2025-09-01,46,326,2276400,1658400,1029
4676,2025-09-01,68,150,1429300,782000,1888
4677,2025-09-01,25,771,4903200,3309200,3720
4678,2025-09-01,47,175,1800700,1167700,2216
4679,2025-09-01,40,321,2852800,1894600,1948
4680,2025-09-01,17,572,9335600,5946300,8064
4681,2025-09-01,30,634,4922600,3289200,2251
4682,2025-09-01,14,265,5427200,3404500,4809
4683,2025-09-01,59,140,1560400,1042600,777
4684,2025-09-01,53,169,1400600,964700,178
4685,2025-09-01,55,135,1836300,1290800,212
4686,2025-09-01,9,1161,18747100,11841800,24602
4687,2025-09-01,5,1306,14349900,9479400,17619
4688,2025-09-01,72,119,1251700,820900,382
4689,2025-09-01,16,985,8774100,5543700,8831
4690,2025-09-01,44,399,4676000,2913300,5759
4691,2025-09-01,61,123,1938300,1267400,2750
4692,2025-09-01,87,22,493000,161700,190
4693,2025-09-01,26,304,3295600,2189200,1805
4694,2025-09-01,38,568,5673100,3408200,6582
4695,2025-09-01,22,403,3290200,2216400,2457
4696,2025-09-01,35,330,5840600,3700000,6464
4697,2025-09-01,1,2037,85483700,50679300,277084
4698,2025-09-01,85,58,519500,318400,219
4699,2025-09-01,83,33,491400,319000,442
4700,2025-09-01,50,229,2085700,1361600,1224
4701,2025-09-01,6,1216,19113100,12364200,8825
4702,2025-09-01,71,139,1134000,763000,23
4703,2025-09-01,28,455,5118300,3431300,2969
4704,2025-09-01,33,459,5217600,3499400,4798
4705,2025-09-01,77,44,228600,165600,18
4706,2025-09-01,49,159,1405700,914700,941
4707,2025-09-01,60,215,1189000,784700,1444
4708,2025-09-01,19,688,8797000,5556400,7954
4709,2025-09-01,36,308,2644200,1796400,1433
4710,2025-09-01,70,147,1466500,896300,670
4711,2025-09-01,15,695,12457300,7542700,10279
4712,2025-09-01,86,4,7700,6700,0
4713,2025-09-01,45,273,2750800,1905500,1505
4714,2025-09-01,27,492,6635000,4392400,4187
4715,2025-09-01,4,2914,38641100,25520200,24136
4716,2025-09-01,57,167,2343000,1624800,1531
4717,2025-09-01,13,1102,17024000,10570600,33148
4718,2025-09-01,78,219,537300,337900,0
4719,2025-09-01,65,289,1812200,1178100,707
4720,2025-09-01,12,708,9511800,6101700,14225
4721,2025-09-01,39,295,4276000,2258900,4671
4722,2025-09-01,3,2957,54687200,34818900,54793
4723,2025-09-01,56,245,2284900,1493800,1561
4724,2025-09-01,48,280,2307100,1475200,915
4725,2025-09-01,7,1244,24445900,15266400,38109
4726,2025-09-01,24,506,4254400,2860600,1260
4727,2025-09-01,58,117,993500,673800,695
4728,2025-09-01,10,590,11483500,7048600,16167
4729,2025-10-01,66,184,1509000,945400,2880
4730,2025-10-01,31,478,3842800,2346200,361
4731,2025-10-01,36,311,2667900,1812200,1433
4732,2025-10-01,33,462,5255700,3524300,4823
4733,2025-10-01,47,177,1828600,1184800,2216
4734,2025-10-01,5,1315,14600000,9611900,18732
4735,2025-10-01,59,143,1667200,1111500,975
4736,2025-10-01,77,44,228600,165600,18
4737,2025-10-01,68,151,1478700,813800,1888
4738,2025-10-01,7,1251,24693800,15405900,38850
4739,2025-10-01,82,10,120000,74900,12
4740,2025-10-01,24,509,4282500,2875400,1260
4741,2025-10-01,85,58,537500,335600,219
4742,2025-10-01,75,165,1490800,1045300,142
4743,2025-10-01,56,245,2284000,1488600,1561
4744,2025-10-01,14,269,5539500,3472200,5063
4745,2025-10-01,13,1108,17191700,10683000,33141
4746,2025-10-01,19,706,8955600,5628400,8167
4747,2025-10-01,2,1597,48881700,28306400,92300
4748,2025-10-01,63,85,1187400,722200,123
4749,2025-10-01,23,723,8062900,5218200,10152
4750,2025-10-01,11,1315,17234700,10355200,36695
4751,2025-10-01,9,1176,19103900,12077500,24916
4752,2025-10-01,32,262,2772300,1877000,242
4753,2025-10-01,74,110,1010200,645100,81
4754,2025-10-01,65,303,1867700,1214500,730
4755,2025-10-01,20,386,4888700,3183100,1900
4756,2025-10-01,29,681,10073300,5886800,26279
4757,2025-10-01,26,305,3311600,2200400,1805
4758,2025-10-01,4,2955,39599700,26136200,24136
4759,2025-10-01,22,404,3294600,2219000,2457
4760,2025-10-01,37,338,3099700,2049100,2474
4761,2025-10-01,58,117,993500,673600,695
4762,2025-10-01,3,3005,55004000,35006400,55742
4763,2025-10-01,40,326,2886800,1916700,1951
4764,2025-10-01,76,40,238200,153400,171
4765,2025-10-01,18,770,9267600,6294800,3242
4766,2025-10-01,21,361,5906600,3360000,3923
4767,2025-10-01,83,34,503000,327200,442
4768,2025-10-01,15,694,12591100,7537700,10277
4769,2025-10-01,64,212,1824700,1071100,1597
4770,2025-10-01,51,198,1815900,1288700,70
4771,2025-10-01,79,12,149000,100200,0
4772,2025-10-01,87,24,503200,168800,190
4773,2025-10-01,6,1232,19408700,12559200,8886
4774,2025-10-01,38,586,5816900,3505100,6836
4775,2025-10-01,78,103,498200,322000,0
4776,2025-10-01,35,334,5931600,3757800,6670
4777,2025-10-01,44,412,4716300,2941700,5729
4778,2025-10-01,16,996,8839700,5580400,8912
4779,2025-10-01,61,123,1938300,1273900,2750
4780,2025-10-01,86,4,7700,6700,0
4781,2025-10-01,8,2350,20940700,12064800,38746
4782,2025-10-01,48,284,2362300,1511700,915
4783,2025-10-01,53,172,1417900,975200,178
4784,2025-10-01,45,273,2748100,1904200,1505
4785,2025-10-01,1,2045,85918900,50896300,279386
4786,2025-10-01,52,145,2227900,1388900,2461
4787,2025-10-01,57,168,2362700,1637600,1542
4788,2025-10-01,49,160,1423500,926300,941
4789,2025-10-01,34,407,3689300,2310600,645
4790,2025-10-01,30,638,4968400,3311400,2290
4791,2025-10-01,73,13,218500,131400,412
4792,2025-10-01,55,137,1865400,1310000,212
4793,2025-10-01,81,22,341900,206300,212
4794,2025-10-01,71,140,1145800,770500,23
4795,2025-10-01,43,489,2527900,1689800,2281
4796,2025-10-01,17,577,9412700,5995600,8166
4797,2025-10-01,42,398,2724700,1736000,785
4798,2025-10-01,60,217,1200100,792800,1444
4799,2025-10-01,70,147,1491500,904500,787
4800,2025-10-01,25,778,5021400,3384200,3905
4801,2025-10-01,41,475,4139500,2701400,760
4802,2025-10-01,46,327,2284500,1664800,1029
4803,2025-10-01,27,493,6666100,4410600,4243
4804,2025-10-01,12,727,9565500,6132700,14254
4805,2025-10-01,39,295,4277400,2262500,4777
4806,2025-10-01,69,65,1242100,765700,526
4807,2025-10-01,10,595,11530400,7084000,16167
4808,2025-10-01,72,122,1288500,843700,382
4809,2025-10-01,80,12,35700,24600,0
4810,2025-10-01,28,457,5124600,3434200,2997
4811,2025-10-01,50,233,2159100,1408600,1224
4812,2025-10-01,54,209,1984800,1145700,905
4813,2025-10-01,88,6,77100,50600,0
4814,2025-10-01,84,8,36100,23900,0
4815,2025-10-01,67,172,1589500,946200,690
4816,2025-10-01,62,295,1159500,809500,270
4817,2025-11-01,69,66,1269500,777900,938
4818,2025-11-01,42,398,2724700,1736000,785
4819,2025-11-01,5,1145,14650700,9633800,19050
4820,2025-11-01,77,45,231800,167800,18
4821,2025-11-01,26,308,3322300,2208000,1821
4822,2025-11-01,58,120,1023400,691700,695
4823,2025-11-01,4,3013,40702600,26760300,24473
4824,2025-11-01,14,270,5551900,3478700,5082
4825,2025-11-01,31,484,3892900,2379900,361
4826,2025-11-01,35,338,6010000,3810500,6692
4827,2025-11-01,34,408,3697500,2315700,645
4828,2025-11-01,64,212,1824700,1071100,1597
4829,2025-11-01,48,287,2413400,1544200,906
4830,2025-11-01,43,490,2537700,1697000,2281
4831,2025-11-01,27,496,6729600,4448600,4304
4832,2025-11-01,50,244,2356600,1538400,1224
4833,2025-11-01,79,12,149000,100000,0
4834,2025-11-01,88,8,115400,74200,0
4835,2025-11-01,10,603,11645100,7163600,16072
4836,2025-11-01,40,335,2993200,1994500,1951
4837,2025-11-01,85,64,608100,379100,219
4838,2025-11-01,16,1014,8960200,5656600,8912
4839,2025-11-01,20,394,4923700,3204900,1938
4840,2025-11-01,72,122,1288500,843700,382
4841,2025-11-01,32,271,2790300,1888400,242
4842,2025-11-01,47,181,1916600,1234900,2341
4843,2025-11-01,19,712,9100100,5706100,8357
4844,2025-11-01,22,405,3299000,2221700,2457
4845,2025-11-01,3,3026,55311800,35222200,56394
4846,2025-11-01,70,149,1525600,925300,967
4847,2025-11-01,36,321,2760100,1876000,1433
4848,2025-11-01,44,416,4782400,2983800,5730
4849,2025-11-01,63,86,1219800,745300,123
4850,2025-11-01,66,193,1601200,1003500,3010
4851,2025-11-01,13,1117,17262200,10753800,33069
4852,2025-11-01,73,13,218500,131400,412
4853,2025-11-01,12,732,9621800,6171300,14253
4854,2025-11-01,6,1243,19508100,12621600,8865
4855,2025-11-01,24,517,4344700,2917900,1294
4856,2025-11-01,7,1276,25271200,15749500,40532
4857,2025-11-01,55,139,1896000,1331500,212
4858,2025-11-01,17,588,9685200,6157200,9189
4859,2025-11-01,82,10,120000,74900,12
4860,2025-11-01,49,161,1423300,928000,941
4861,2025-11-01,67,172,1606300,946200,690
4862,2025-11-01,56,249,2293600,1497800,1630
4863,2025-11-01,71,144,1198800,806300,23
4864,2025-11-01,62,300,1179300,822400,269
4865,2025-11-01,59,151,1601600,1142300,975
4866,2025-11-01,30,650,5083600,3389400,2290
4867,2025-11-01,57,170,2380900,1650500,1542
4868,2025-11-01,86,4,7700,6700,0
4869,2025-11-01,18,782,9424300,6381700,3625
4870,2025-11-01,37,344,3149300,2074000,2673
4871,2025-11-01,9,1199,19554100,12346100,25556
4872,2025-11-01,61,124,1973800,1296700,2811
4873,2025-11-01,1,2044,86788500,51288300,281760
4874,2025-11-01,78,103,498200,322000,0
4875,2025-11-01,80,12,35700,24600,0
4876,2025-11-01,45,273,2748100,1904200,1505
4877,2025-11-01,87,27,528600,186400,190
4878,2025-11-01,29,691,10129100,5940700,26351
4879,2025-11-01,75,167,1499900,1050700,142
4880,2025-11-01,65,307,1877700,1222300,730
4881,2025-11-01,2,1606,49216800,28488200,93656
4882,2025-11-01,60,219,1208100,798300,1444
4883,2025-11-01,28,463,5181400,3477500,3062
4884,2025-11-01,15,701,12717600,7614400,10269
4885,2025-11-01,23,731,8171100,5288400,10235
4886,2025-11-01,21,364,5948000,3384800,4119
4887,2025-11-01,51,198,1815900,1288700,70
4888,2025-11-01,54,210,2002900,1156700,957
4889,2025-11-01,84,8,36100,23900,0
4890,2025-11-01,46,327,2284900,1664900,1029
4891,2025-11-01,39,297,4292900,2276000,4778
4892,2025-11-01,76,41,252000,161900,171
4893,2025-11-01,83,34,503000,327200,442
4894,2025-11-01,25,785,5109800,3442600,4041
4895,2025-11-01,74,112,1030000,659000,81
4896,2025-11-01,8,2357,21256000,12172900,38567
4897,2025-11-01,52,149,2324500,1446500,2603
4898,2025-11-01,41,484,4167500,2720200,760
4899,2025-11-01,81,22,341900,206300,212
4900,2025-11-01,38,585,5873100,3539700,6896
4901,2025-11-01,53,177,1464400,1008400,178
4902,2025-11-01,33,467,5317200,3563700,4823
4903,2025-11-01,11,1321,17317600,10403400,36831
4904,2025-11-01,68,153,1532700,846600,1940
4905,2025-12-01,39,299,4312100,2286700,4863
4906,2025-12-01,47,185,1956200,1261300,2385
4907,2025-12-01,82,10,120000,74900,12
4908,2025-12-01,83,34,503000,327200,442
4909,2025-12-01,64,212,1824700,1071100,1597
4910,2025-12-01,42,398,2724700,1736000,785
4911,2025-12-01,60,220,1217800,803400,1445
4912,2025-12-01,38,625,6000100,3623600,6896
4913,2025-12-01,9,1208,19768400,12476600,25798
4914,2025-12-01,5,1151,14815100,9731500,19521
4915,2025-12-01,69,70,1305000,802700,1392
4916,2025-12-01,67,173,1619300,954100,690
4917,2025-12-01,45,274,2787600,1924300,1604
4918,2025-12-01,52,149,2324500,1445500,2603
4919,2025-12-01,88,8,115400,74200,0
4920,2025-12-01,51,202,1877100,1312500,70
4921,2025-12-01,72,122,1288500,843700,378
4922,2025-12-01,57,174,2467200,1716600,1728
4923,2025-12-01,70,150,1534300,929400,967
4924,2025-12-01,74,113,1035700,662500,81
4925,2025-12-01,15,702,12725800,7619900,10592
4926,2025-12-01,68,154,1563100,866600,1980
4927,2025-12-01,78,103,498200,322000,0
4928,2025-12-01,30,655,5124600,3416800,2290
4929,2025-12-01,59,151,1601600,1142300,975
4930,2025-12-01,87,35,372200,236500,190
4931,2025-12-01,35,339,6039500,3828700,6692
4932,2025-12-01,48,288,2423800,1549700,906
4933,2025-12-01,80,13,38900,26800,0
4934,2025-12-01,21,373,6026800,3441400,4229
4935,2025-12-01,65,311,1922000,1243100,863
4936,2025-12-01,85,71,678400,422900,219
4937,2025-12-01,36,324,2794000,1899100,1433
4938,2025-12-01,20,394,4923700,3204900,1938
4939,2025-12-01,17,588,9701400,6158200,9271
4940,2025-12-01,33,472,5398300,3619600,4877
4941,2025-12-01,46,330,2305500,1677200,1029
4942,2025-12-01,12,737,9653100,6203700,14512
4943,2025-12-01,28,466,5258800,3526700,3145
4944,2025-12-01,1,2052,87340900,51568400,282965
4945,2025-12-01,14,270,5543300,3478700,5109
4946,2025-12-01,84,8,36100,23900,0
4947,2025-12-01,34,411,3727500,2334900,645
4948,2025-12-01,18,791,9532600,6441800,3648
4949,2025-12-01,73,18,291300,170500,412
4950,2025-12-01,27,508,6880400,4555100,4446
4951,2025-12-01,41,491,4240400,2764300,760
4952,2025-12-01,24,526,4465700,2974100,1221
4953,2025-12-01,32,280,2805900,1899200,242
4954,2025-12-01,26,318,3383600,2256400,1725
4955,2025-12-01,75,169,1527200,1070900,142
4956,2025-12-01,31,487,3809700,2384600,361
4957,2025-12-01,22,406,3331100,2240700,2457
4958,2025-12-01,86,4,7700,6700,0
4959,2025-12-01,63,87,1232900,755700,123
4960,2025-12-01,40,341,3033400,2019900,2034
4961,2025-12-01,11,1322,17469100,10481100,37467
4962,2025-12-01,10,606,11674900,7181100,16073
4963,2025-12-01,79,15,194100,129400,0
4964,2025-12-01,16,1027,9080200,5726800,9068
4965,2025-12-01,50,246,2386000,1555400,1224
4966,2025-12-01,13,1121,17418300,10839700,33260
4967,2025-12-01,77,45,231000,167800,18
4968,2025-12-01,55,139,1896000,1331500,212
4969,2025-12-01,62,303,1217900,846800,269
4970,2025-12-01,2,1611,49476500,28614600,95056
4971,2025-12-01,54,212,2013400,1162800,957
4972,2025-12-01,4,3010,40689800,26739200,24473
4973,2025-12-01,6,1246,19579500,12672200,8865
4974,2025-12-01,71,147,1223000,821900,23
4975,2025-12-01,25,791,5175300,3484100,4173
4976,2025-12-01,61,132,2014400,1314300,2857
4977,2025-12-01,66,199,1783300,1102700,3418
4978,2025-12-01,23,739,8288400,5354500,10727
4979,2025-12-01,58,121,1003400,671300,695
4980,2025-12-01,29,693,10258800,5974300,26599
4981,2025-12-01,56,250,2311100,1508200,1701
4982,2025-12-01,43,509,2683200,1799400,2289
4983,2025-12-01,3,3029,55441000,35311200,56394
4984,2025-12-01,8,2363,21507500,12275400,39283
4985,2025-12-01,19,725,9291000,5785600,8469
4986,2025-12-01,37,345,3155900,2078200,2673
4987,2025-12-01,76,42,262900,169300,171
4988,2025-12-01,44,417,4791900,2990100,5725
4989,2025-12-01,7,1284,25428300,15857000,40403
4990,2025-12-01,53,181,1491700,1026200,178
4991,2025-12-01,49,167,1481200,963900,994
4992,2025-12-01,81,22,341900,206300,212
4993,2026-01-01,39,300,4332300,2280600,4898
4994,2026-01-01,10,610,11726700,7222900,16017
4995,2026-01-01,47,186,1989800,1284300,2395
4996,2026-01-01,30,670,5199100,3461300,2315
4997,2026-01-01,58,123,1021700,677600,695
4998,2026-01-01,81,23,355600,214800,212
4999,2026-01-01,29,703,10328100,6009800,26819
5000,2026-01-01,80,13,38900,26800,0
5001,2026-01-01,1,2069,87794900,51750200,283473
5002,2026-01-01,51,203,1883900,1317200,70
5003,2026-01-01,55,140,1907000,1339300,212
5004,2026-01-01,87,38,410400,259800,190
5005,2026-01-01,60,223,1247900,815200,1528
5006,2026-01-01,54,215,2060600,1189000,1147
5007,2026-01-01,43,519,2702400,1816000,2276
5008,2026-01-01,65,315,1931500,1250300,863
5009,2026-01-01,27,510,6915800,4579900,4468
5010,2026-01-01,4,3026,41075800,26972900,24541
5011,2026-01-01,24,532,4486900,2991600,1318
5012,2026-01-01,20,396,4928800,3208800,1938
5013,2026-01-01,66,204,1845500,1143800,3530
5014,2026-01-01,44,417,4793600,2989000,5725
5015,2026-01-01,64,212,1826400,1072400,1598
5016,2026-01-01,16,1034,9162600,5779400,9501
5017,2026-01-01,25,789,5185800,3488200,4337
5018,2026-01-01,32,286,2885500,1945800,242
5019,2026-01-01,72,123,1294900,847800,378
5020,2026-01-01,86,8,24800,20500,0
5021,2026-01-01,76,52,328200,209100,171
5022,2026-01-01,61,137,2119400,1346100,3013
5023,2026-01-01,34,413,3755900,2351900,645
5024,2026-01-01,33,476,5395400,3614400,4941
5025,2026-01-01,9,1224,19990900,12608900,26005
5026,2026-01-01,37,348,3226900,2115100,2838
5027,2026-01-01,79,15,194100,129400,0
5028,2026-01-01,5,1163,15070600,9868900,20147
5029,2026-01-01,78,103,498200,322000,0
5030,2026-01-01,62,305,1229200,853700,269
5031,2026-01-01,52,151,2356700,1463900,2656
5032,2026-01-01,68,156,1604200,890200,2102
5033,2026-01-01,77,45,231000,167800,18
5034,2026-01-01,3,3073,56138300,35765100,56362
5035,2026-01-01,14,270,5554700,3478700,5141
5036,2026-01-01,74,120,1122200,707000,81
5037,2026-01-01,42,398,2724700,1736000,813
5038,2026-01-01,31,493,3860500,2419600,361
5039,2026-01-01,57,179,2565800,1784700,1877
5040,2026-01-01,69,103,2085200,1161600,4671
5041,2026-01-01,41,489,4242100,2763400,759
5042,2026-01-01,88,9,131800,84500,0
5043,2026-01-01,18,800,9724000,6558900,4378
5044,2026-01-01,83,38,523800,342300,442
5045,2026-01-01,28,466,5258400,3526300,3145
5046,2026-01-01,67,175,1658500,976200,785
5047,2026-01-01,84,8,36100,23900,0
5048,2026-01-01,17,591,9840200,6241700,9555
5049,2026-01-01,50,276,2765100,1835500,1224
5050,2026-01-01,46,333,2317700,1688000,1029
5051,2026-01-01,2,1623,49800200,28788400,95865
5052,2026-01-01,75,174,1581000,1107700,142
5053,2026-01-01,71,148,1234600,829200,23
5054,2026-01-01,56,253,2357500,1535700,1795
5055,2026-01-01,13,1135,17687700,10974100,34348
5056,2026-01-01,53,187,1541300,1054100,178
5057,2026-01-01,6,1255,19771900,12795300,8975
5058,2026-01-01,85,75,730000,454000,219
5059,2026-01-01,21,375,6069800,3460700,4229
5060,2026-01-01,26,324,3563900,2355200,1725
5061,2026-01-01,70,151,1540000,932400,978
5062,2026-01-01,45,281,2832900,1953600,1624
5063,2026-01-01,48,294,2471000,1579400,927
5064,2026-01-01,36,326,2823600,1917400,1433
5065,2026-01-01,59,152,1593200,1142800,830
5066,2026-01-01,63,87,1146600,755700,123
5067,2026-01-01,11,1332,17634600,10562400,37974
5068,2026-01-01,23,748,8467700,5462000,11193
5069,2026-01-01,12,739,9713200,6236200,14778
5070,2026-01-01,15,711,12902600,7667100,10592
5071,2026-01-01,8,2382,21921300,12430400,39364
5072,2026-01-01,38,634,6067900,3665800,6691
5073,2026-01-01,40,343,3045500,2029800,2050
5074,2026-01-01,89,5,75500,46500,0
5075,2026-01-01,49,173,1559100,1006100,1049
5076,2026-01-01,82,10,120000,74900,12
5077,2026-01-01,35,344,6140900,3886900,6705
5078,2026-01-01,73,19,307900,182400,412
5079,2026-01-01,22,410,3355200,2257700,2458
5080,2026-01-01,19,729,9414400,5817700,8469
5081,2026-01-01,7,1304,26143800,16255900,42289
5082,2026-02-01,75,175,1592200,1115900,142
5083,2026-02-01,20,398,4936300,3212000,1938
5084,2026-02-01,4,3025,41048600,26966900,24503
5085,2026-02-01,82,10,120000,74900,12
5086,2026-02-01,61,137,2119800,1345200,3013
5087,2026-02-01,27,514,6963500,4607500,4557
5088,2026-02-01,34,414,3782500,2371200,637
5089,2026-02-01,71,148,1234600,829200,23
5090,2026-02-01,41,494,4254700,2772600,759
5091,2026-02-01,12,739,9713200,6236200,14870
5092,2026-02-01,14,272,5601100,3512300,5141
5093,2026-02-01,89,5,75500,46500,0
5094,2026-02-01,42,396,2727900,1730600,864
5095,2026-02-01,58,129,1080700,713100,695
5096,2026-02-01,33,475,5392900,3612000,4941
5097,2026-02-01,23,748,8467500,5461800,11191
