month_dt,region_desc,obj_cnt,total_area,living_area,elem_1k_cnt,elem_2k_cnt,elem_3k_cnt,elem_4k_cnt,elem_parking_cnt
2025-09-01,Чеченская Республика,46,925400,592900,4064,3317,1549,138,318
2025-09-01,Сахалинская область,212,1824700,1071100,10563,8161,2140,118,1597
2025-09-01,Смоленская область,326,2276400,1658400,14678,11610,3614,169,1029
2025-09-01,Томская область,150,1429300,782000,6028,5545,2602,331,1888
2025-09-01,Иркутская область,771,4903200,3309200,36721,20367,7346,670,3720
2025-09-01,Северная Осетия - Алания Республика,175,1800700,1167700,8765,6340,3135,203,2216
2025-09-01,Архангельская область,321,2852800,1894600,21892,12633,5006,338,1948
2025-09-01,Пермский край,572,9335600,5946300,47526,43909,26143,2847,8064
2025-09-01,Волгоградская область,634,4922600,3289200,34243,23706,7699,527,2251
2025-09-01,Рязанская область,265,5427200,3404500,39341,22415,6530,62,4809
2025-09-01,Курская область,140,1560400,1042600,11057,6453,2127,61,777
2025-09-01,Псковская область,169,1400600,964700,9785,5999,2909,73,178
2025-09-01,Орловская область,135,1836300,1290800,13323,6900,3706,21,212
2025-09-01,Ростовская область,1161,18747100,11841800,144259,75538,29281,985,24602
2025-09-01,Башкортостан Республика,1306,14349900,9479400,105697,66272,26209,3011,17619
2025-09-01,Забайкальский край,119,1251700,820900,9240,6264,1870,82,382
2025-09-01,Калининградская область,985,8774100,5543700,61181,37542,8953,254,8831
2025-09-01,Хабаровский край,399,4676000,2913300,25803,20152,9632,862,5759
2025-09-01,Дагестан Республика,123,1938300,1267400,9388,8594,2555,89,2750
2025-09-01,Луганская Народная Республика,22,493000,161700,984,1024,593,44,190
2025-09-01,Калужская область,304,3295600,2189200,20458,15632,4886,246,1805
2025-09-01,Крым Республика,568,5673100,3408200,44773,19291,4856,218,6582
2025-09-01,Владимирская область,403,3290200,2216400,20805,14486,5676,183,2457
2025-09-01,Пензенская область,330,5840600,3700000,32883,23924,12636,666,6464
2025-09-01,Москва город,2037,85483700,50679300,406114,329955,160432,32771,277084
2025-09-01,Донецкая Народная Республика,58,519500,318400,3508,2191,596,1,219
2025-09-01,Карачаево-Черкесская Республика,33,491400,319000,2801,1491,761,93,442
2025-09-01,Адыгея Республика,229,2085700,1361600,20463,9340,1841,49,1224
2025-09-01,Ленинградская область,1216,19113100,12364200,219466,68437,17183,1349,8825
2025-09-01,Мордовия Республика,139,1134000,763000,7401,5454,1371,25,23
2025-09-01,Тульская область,455,5118300,3431300,36379,23590,6901,118,2969
2025-09-01,Чувашская Республика,459,5217600,3499400,30507,25103,7483,286,4798
2025-09-01,Калмыкия Республика,44,228600,165600,1177,1158,386,10,18
2025-09-01,Карелия Республика,159,1405700,914700,3865,8705,4635,893,941
2025-09-01,Ямало-Ненецкий Автономный округ,215,1189000,784700,7320,5561,2259,171,1444
2025-09-01,Ставропольский край,688,8797000,5556400,63162,35616,9615,410,7954
2025-09-01,Кировская область,308,2644200,1796400,15538,13545,6576,715,1433
2025-09-01,Амурская область,147,1466500,896300,11023,6294,1736,56,670
2025-09-01,Воронежская область,695,12457300,7542700,87857,43726,19166,689,10279
2025-09-01,Чукотский Автономный округ,4,7700,6700,36,96,0,0,0
2025-09-01,Саха (Якутия) Республика ,273,2750800,1905500,25061,12312,2330,142,1505
2025-09-01,Удмуртская Республика,492,6635000,4392400,45963,29997,12178,1421,4187
2025-09-01,Краснодарский край,2914,38641100,25520200,342953,162017,41699,2024,24136
2025-09-01,Астраханская область,167,2343000,1624800,18997,11566,3434,95,1531
2025-09-01,Тюменская область,1102,17024000,10570600,97048,75611,30693,3309,33148
2025-09-01,Тыва Республика,219,537300,337900,4169,2072,1025,254,0
2025-09-01,Белгородская область,289,1812200,1178100,13744,7617,2341,52,707
2025-09-01,Самарская область,708,9511800,6101700,64351,38823,14971,785,14225
2025-09-01,Ханты-Мансийский АО - Югра,295,4276000,2258900,20777,16585,4655,202,4671
2025-09-01,Московская область,2957,54687200,34818900,384463,262183,90567,8193,54793
2025-09-01,Бурятия Республика,245,2284900,1493800,14554,10166,3712,177,1561
2025-09-01,Марий Эл Республика,280,2307100,1475200,11631,10668,3810,65,915
2025-09-01,Свердловская область,1244,24445900,15266400,169068,98756,37543,2936,38109
2025-09-01,Ярославская область,506,4254400,2860600,26602,20708,6463,337,1260
2025-09-01,Севастополь город,117,993500,673800,8065,4122,1286,66,695
2025-09-01,Красноярский край,590,11483500,7048600,52577,53216,22861,3748,16167
2025-10-01,Кабардино-Балкарская Республика,184,1509000,945400,6371,5487,2211,407,2880
2025-10-01,Вологодская область,478,3842800,2346200,21946,15597,7504,243,361
2025-10-01,Кировская область,311,2667900,1812200,15670,13672,6669,715,1433
2025-10-01,Чувашская Республика,462,5255700,3524300,30652,25292,7550,305,4823
2025-10-01,Северная Осетия - Алания Республика,177,1828600,1184800,8921,6435,3180,203,2216
2025-10-01,Башкортостан Республика,1315,14600000,9611900,107356,67153,26376,3041,18732
2025-10-01,Курская область,143,1667200,1111500,11704,6942,2270,65,975
2025-10-01,Калмыкия Республика,44,228600,165600,1177,1158,386,10,18
2025-10-01,Томская область,151,1478700,813800,6299,5777,2729,355,1888
2025-10-01,Свердловская область,1251,24693800,15405900,170422,99645,37852,2947,38850
2025-10-01,Магаданская область,10,120000,74900,727,716,169,1,12
2025-10-01,Ярославская область,509,4282500,2875400,26817,20830,6465,337,1260
2025-10-01,Донецкая Народная Республика,58,537500,335600,3718,2368,620,2,219
2025-10-01,Курганская область,165,1490800,1045300,10934,7163,2515,54,142
2025-10-01,Бурятия Республика,245,2284000,1488600,14525,10074,3712,177,1561
2025-10-01,Рязанская область,269,5539500,3472200,40074,22924,6642,62,5063
2025-10-01,Тюменская область,1108,17191700,10683000,98127,76450,30934,3298,33141
2025-10-01,Ставропольский край,706,8955600,5628400,64283,35944,9715,422,8167
2025-10-01,Санкт-Петербург город,1597,48881700,28306400,441692,146031,54722,4968,92300
2025-10-01,Коми Республика,85,1187400,722200,7756,4457,3055,375,123
2025-10-01,Нижегородская область,723,8062900,5218200,50606,35856,13569,1880,10152
2025-10-01,Татарстан Республика,1315,17234700,10355200,99194,72602,28980,2711,36695
2025-10-01,Ростовская область,1176,19103900,12077500,145942,77870,30391,985,24916
2025-10-01,Брянская область,262,2772300,1877000,16066,13087,4091,163,242
2025-10-01,Новгородская область,110,1010200,645100,5740,4301,2050,24,81
2025-10-01,Белгородская область,303,1867700,1214500,14145,7878,2411,52,730
2025-10-01,Саратовская область,386,4888700,3183100,28279,21874,9592,243,1900
2025-10-01,Приморский край,681,10073300,5886800,79210,28688,10760,1074,26279
2025-10-01,Калужская область,305,3311600,2200400,20576,15756,4886,246,1805
2025-10-01,Краснодарский край,2955,39599700,26136200,351217,166035,42722,2024,24136
2025-10-01,Владимирская область,404,3294600,2219000,20822,14504,5685,183,2457
2025-10-01,Кемеровская область - Кузбасс,338,3099700,2049100,24554,11700,4273,415,2474
2025-10-01,Севастополь город,117,993500,673600,8069,4122,1286,62,695
2025-10-01,Московская область,3005,55004000,35006400,386916,263365,90944,8245,55742
2025-10-01,Архангельская область,326,2886800,1916700,22014,12802,5095,338,1951
2025-10-01,Алтай Республика,40,238200,153400,2010,876,305,18,171
2025-10-01,Челябинская область,770,9267600,6294800,47925,47491,23192,3496,3242
2025-10-01,Алтайский край,361,5906600,3360000,26085,25407,12698,2096,3923
2025-10-01,Карачаево-Черкесская Республика,34,503000,327200,2883,1517,788,93,442
2025-10-01,Воронежская область,694,12591100,7537700,87677,43761,19156,686,10277
2025-10-01,Сахалинская область,212,1824700,1071100,10563,8161,2140,118,1597
2025-10-01,Тамбовская область,198,1815900,1288700,13325,7920,3109,151,70
2025-10-01,Мурманская область,12,149000,100200,1116,734,177,37,0
2025-10-01,Луганская Народная Республика,24,503200,168800,1066,1142,565,44,190
2025-10-01,Ленинградская область,1232,19408700,12559200,223869,69387,17275,1349,8886
2025-10-01,Крым Республика,586,5816900,3505100,46124,19887,4946,211,6836
2025-10-01,Тыва Республика,103,498200,322000,4225,2088,1033,20,0
2025-10-01,Пензенская область,334,5931600,3757800,33333,24344,12916,698,6670
2025-10-01,Хабаровский край,412,4716300,2941700,25961,20408,9783,884,5729
2025-10-01,Калининградская область,996,8839700,5580400,61321,37893,9017,264,8912
2025-10-01,Дагестан Республика,123,1938300,1273900,9387,8597,2566,106,2750
2025-10-01,Чукотский Автономный округ,4,7700,6700,36,96,0,0,0
2025-10-01,Новосибирская область,2350,20940700,12064800,119670,77373,38034,4672,38746
2025-10-01,Марий Эл Республика,284,2362300,1511700,11898,10905,3883,65,915
2025-10-01,Псковская область,172,1417900,975200,9950,6073,2909,73,178
2025-10-01,Саха (Якутия) Республика ,273,2748100,1904200,25041,12312,2329,142,1505
2025-10-01,Москва город,2045,85918900,50896300,407532,331015,161029,32999,279386
2025-10-01,Омская область,145,2227900,1388900,16243,7744,2946,113,2461
2025-10-01,Астраханская область,168,2362700,1637600,19269,11616,3435,95,1542
2025-10-01,Карелия Республика,160,1423500,926300,3925,8833,4697,894,941
